,date,tweet
443,2022-04-04 23:21:40+00:00,"beberapa kali batal pergi ke cafe yg lucu2 di jogja karena lokasinya sering ada klitih beraksi. berdua tok sama @saanflowers ke mana2 motoran. again, semoga ini korban yg terakhir. aamiin https://t.co/zwOQ5tzCgb"
444,2022-04-04 23:21:30+00:00,@tribunjogja Sek mbien nabrak pelaku klitih nggo pickup guna membela diri kae pie kelanjutane maszeh?
445,2022-04-04 23:21:07+00:00,"@tribunjogja Yg kemrin2 tidak pernah dipidanakan karna dianggap itu bukan kenakalan apalagi kejahatan, pelaku klitih dianggap anak2 pintar dan kreatif
 😥
https://t.co/537FkMc2BI"
446,2022-04-04 23:20:49+00:00,"semenjak rame klitih lagi,jadi ragu mau longstay di jogja"
447,2022-04-04 23:20:15+00:00,Ngeri banget itu klitih
448,2022-04-04 23:20:11+00:00,@keyousza gek-gek anak ee polisi nee klitih
449,2022-04-04 23:19:56+00:00,"Klitih membuat Jogja malam hari seperti Los Santos. Kalaupun kepepet kudu keluar malam buat beli sahur, hafalkan kode berikut: BAGUVIX, HESOYAM, LXGIWYL."
450,2022-04-04 23:19:50+00:00,"Perlu Hakim selevel beliau utk beresin Klitih sepertinya 
🔥🔥🔥
Apa Itu Klitih? Panduan Memahami Aktivitas yang Mengancam Nyawa Ini https://t.co/ullpNEme6V https://t.co/Pqc4xkf3Eu"
451,2022-04-04 23:19:38+00:00,"Ada informasi, pelaku2 yang berulang ketangkap bebas dan melakukan praktik klitih lagi. Artinya ada persoalan penegakan hukum dan masyarakat jogja merasa tiap malam kayak ""sabung nyawa"" di jalanan. Kalau ada tagar #jogjatidakaman nanti ming nesu2. https://t.co/yJ6pyjRU8d"
452,2022-04-04 23:19:28+00:00,"@merapi_uncover @aleppajaa Katanya ada yang bilang kalo berita klitih itu jangan dibesar-besarkan, bahwa klitih itu adalah kreativitas. Apa betul berita itu? 
Trus sekarang Jogja itu kalo malam apa engga aman?"
453,2022-04-04 23:18:55+00:00,"Wes umr rendah, kebutuhan pokok do mundak, iseh ketambahan klitih cen jogja istimewa https://t.co/SP7Nw7c79J"
454,2022-04-04 23:18:53+00:00,@fullmoonfolks Klitih itu perbuatan lelaki pengecut. Tinggal cari cctv terdekat. Dapat pelakunya hukumanya harus berat penjara seumur hidup
455,2022-04-04 23:18:47+00:00,"@Upil_Jaran2 Nah gini, close up aja mukanya. Buatin banner dah 2x2 sebar di kampung ""ini loh pelaku klitih"""
456,2022-04-04 23:18:33+00:00,Kasus klitih kembali terjadi di Yogya. #kumparanNEWS https://t.co/Dx8mh73M2X
457,2022-04-04 23:18:09+00:00,"Setelah ada yg ngaji di Malioboro, setan2 langsung resah. Padahal Jogja sedang dilanda masalah kriminalitas (klitih) yg tdk ringan. Masih kurang jelas Islamofobianya? Simak obrolan pagi ini di Radio MQFM Bandung! https://t.co/J4viVCuXhK"
458,2022-04-04 23:17:59+00:00,"Ayo pak Gububernur, punya aparat kok lembek banget. Kalah karo #klitih. Koordinasi antar instansi pak. Ajak @PoldaJogja @polresleman @polresjogja @PolresBantulDIY @humas_jogja patroli. #JogjaDaruratklitih #jogjatidakaman https://t.co/Mf5fHkEaL0"
459,2022-04-04 23:17:50+00:00,@KOOLKlDZ @Upil_Jaran2 Klitih ga ada tujuan untuk ngambil harta
460,2022-04-04 23:17:33+00:00,"Kelep dalam Kebagusan
Klitih
Pantas makin dipercaya
kuat
milan
arsenal
Check out my NFT listing on OpenSea! https://t.co/ROP23Dqhsh lewat @opensea 
#NFTCommunity #NFT #KeanuTaaruf #CeritaTaraweh #StopAsianHate https://t.co/JaqBf4E5Ex"
461,2022-04-04 23:17:21+00:00,gw yg dom jogja sering banget dapet kabar klitih disini lah disana lah dimana mana hatiku senang lalalalala
462,2022-04-04 23:15:15+00:00,"ugm_fess sebagai mahasiswa perantau dengan adanya Klitih merasa tidak aman sama sekali. Jadi pengen pulang kampung aja cuy. Berharap banget ada pernyataan  sikap dr kita sebagai mahasiswa jogja. Lama2 jogja bukan kota pelajar lagi, tapi kota gta  https://t.co/9lc7ZO5J6N"
463,2022-04-04 23:14:47+00:00,@vinthougts ky mau tawuran tp asal bacok gasi klitih tu?
464,2022-04-04 23:14:38+00:00,"Oh klitih tuh begal, walah yungyung"
465,2022-04-04 23:14:10+00:00,"@Upil_Jaran2 Saran nih, buat warga atau masyarakat yg nangkep klitih . Minimal pelaku langsung di kasih cacat aja. Jari jempol dan kelingking tanganya dipotong, terus kening nya di silet huruf ""K"" abis itu lepasin. Ndak perlu diposting, ndak perlu lapor polisi, suruh pulang aja. Asik kayanya"
466,2022-04-04 23:14:10+00:00,semenjak ada klitih emak gw belum bisa tidur kalo mas gw belom balik ke rumah
467,2022-04-04 23:14:06+00:00,@AG_Cahyo @merapi_uncover @diffanyaaa Aku wonge ora tegonan.mbok karo maling sekalipun .tp nek karo pelaku klitih koyone aku tego molo lan gawe tatu
468,2022-04-04 23:13:46+00:00,Gwh yang belajar mati-matian buat SBM biar bisa kuliah di Jogja cuman buat mati dibacok klitih 💀💀💀 https://t.co/z2WbwSuQIg
469,2022-04-04 23:13:45+00:00,"Demi Allah degdegan bgt baca beritanya knowing that the victim is from Kebumen and my brother is still in Jogja....
I hope he's always safe tho I'm worried asf

Ni klitih dari gua SD sampe mau lulus kuliah kaga abis2 sinting bgtt https://t.co/s9v7UDc0Ao https://t.co/bgMcP9Sa7e"
470,2022-04-04 23:13:34+00:00,@Jateng_Twit @Fadeltafarel_ Nek kecekel mestine di habisi wae. Kui satu2ne cara ben klitih lenyap. Percuma di proses hukum nek dibawah 17 thn.
471,2022-04-04 23:13:15+00:00,@1wannaberich Klitih itu semacam gangster yang kalo mau masuk syaratnya harus bunuh orang gak kenal gitu ya mbak?
472,2022-04-04 23:12:55+00:00,"Pembacaan puisi ini merupakan ungkapan belasungkawa atas jatuhnya kembali korban klitih di kota pelajar. Semoga Yogyakarta lekas sembuh dari penyakit sosialnya.

https://t.co/zZySXg435z"
473,2022-04-04 23:12:30+00:00,tp apa si motif klitih ngelakuin kek gt bikin penasaran
474,2022-04-04 23:12:20+00:00,"@AREAJULID Ku berharap klitih tuh kena sama orang Papua, Ambon atau NTT biar mampus tuh."
475,2022-04-04 23:11:45+00:00,fuck klitih!! https://t.co/LNnELaqXur
476,2022-04-04 23:11:17+00:00,pengen dolan jogja tp bnyak klitih ndak aman bstiee
477,2022-04-04 23:11:17+00:00,"Pak Pol ketok gagah yen isuk nyegati cah sekolah. Yen bengi ngeper, wedi karo #klitih. Tipis banget @PoldaJogja @polresleman @PolresBantulDIY https://t.co/F9U9W08B7W"
478,2022-04-04 23:10:06+00:00,"Daffa Adzin Albasith (17) seorang pelajar SMA Muhammadiyah 2 Yogyakarta asal Kebumen, Jawa Tengah tewas disabet gir. Bagaimana fakta kasusnya? https://t.co/3DzQskQ4w4"
479,2022-04-04 23:10:05+00:00,"ugm_fess jujur makin was² sama Klitih. Makin takut kemana², pemerintah daerah engga ada tindakan. Jadi merasa engga aman sebagai seorang Mahasiswa dan pendatang. Semoga kita dilindungi oleh Tuhan yang Maha Esa. Aamiin..."
480,2022-04-04 23:10:03+00:00,"@humas_jogja Intel kerjanya ngapain ga bs mendeteksi. Culik kek salah satu anggota geng jadiin cepu unt memantau pergerakan mrk shg sblm brtindk karungi duluan,tembak ditmp kl perlu.sprt kalian memerangi teroris krn klitih jg trmk teroris"
481,2022-04-04 23:09:44+00:00,klitih tu apa? https://t.co/s5ogM0gWTv
482,2022-04-04 23:08:01+00:00,gila mau nangis gegara berita klitih😭
483,2022-04-04 23:07:50+00:00,"@AdjiEins Whatsapp mahasiswa diretas.
Chat jaringan terroris bisa diantisipasi.

Chat/komunikasi pelaku Klitih gak bisa diantisipasi nih pak siber polis?"
484,2022-04-04 23:07:32+00:00,"@juniblack007 Ini bukan klitih, tp kreak.. Lokasi d semarang... Yg bnr dong klo ngsh berita."
485,2022-04-04 23:06:47+00:00,@fullmoonfolks Bila teroris saja bisa ditangkap. Mengapa sulit memberantas kriminalitas yang dilakukan klitih? Profesionalisme yang berwajib (dimana gaji dari pajak rakyat) dipertanyakan... Tidak mampu melayani &amp; melindungi...
486,2022-04-04 23:06:34+00:00,"Turut berduka untuk korban, saking seringnya laporan kejahatan iseng model klitih ini. Kapan habisnya? hanya bisa nerimo ing pandum 🙏 https://t.co/PW5UiwAO4l"
487,2022-04-04 23:06:17+00:00,"@JogjaUpdate @HumasJOGJA HBIX sedih pak mirsani njenengan. Mbien omong e pie, saiki pie. Nek mbien percoyo ro wargane, gek di tindak , di resik i bocah"" klitih ngono kui. Korbane anak anggota DPRD lagi ngomong ngene."
488,2022-04-04 23:05:14+00:00,Ga ilang2 Klitih di Jogja.😭 https://t.co/bZ2mlEEnaQ
489,2022-04-04 23:05:09+00:00,"@juniblack007 bacokin anak orang dibilang kreativitas... ?

Indonesia darurat pejabat waras !!!
https://t.co/yDHw09q4bc"
490,2022-04-04 23:04:02+00:00,Wong klitih ki yo ngopo sih heran ra ilang ilang
491,2022-04-04 23:03:53+00:00,@shitlicious Ati-ati klitih mas.
492,2022-04-04 23:03:33+00:00,"Maaf jogja untuk saat ini kamu masuk daftar blacklistku sampai warga kamu mengatakan ""jogja sudah aman dari klitih"" 😢 https://t.co/ueuy6pp57c"
493,2022-04-04 23:01:06+00:00,Sampe kapan jogja ada klitih 😭
494,2022-04-04 23:00:34+00:00,"pulisi mbok yo razia klitih wae
timbange razia oyo karo siskaee
senengane o ngurusi lakang :("
495,2022-04-04 22:59:09+00:00,"karena kasus klitih, level keposesif an mama naik 50%"
496,2022-04-04 22:58:55+00:00,"artis wae iso dihina fisik e opomeneh koyo aku
klitih wae iso ono korban e koyo aku mbok larani Dek"
497,2022-04-04 22:58:48+00:00,@merapi_uncover @Upil_Jaran2 komandan @ListyoSigitP  @PoldaJogja  pripon niki kejadian klitih gak ada habisnya dan selalu ada nyawa yg melayang sia2.
498,2022-04-04 22:58:19+00:00,@merapi_uncover Ada yg bisa jelasin klitih itu apa?
499,2022-04-04 22:58:13+00:00,"Turut berduka

Kota Pelajar ❌
Kota Klitih ✅ https://t.co/oZYMU30TLH"
500,2022-04-04 22:58:12+00:00,"Innalillaahi...
Semoga Para Pelaku Klitih
Di Jogja, Dimanapun...
Segera Tertangkap 
Kena Tulah, Karma, Azab Dunia
Sudah Banyak Makan Korban
Nyawa Melayang Sia-Sia
#Klitih #JOGJA https://t.co/Z3BkkacMd7"
501,2022-04-04 22:58:04+00:00,Apa mesti rakyat jogja nangkep orang2 yg klitih terus dibakar hidup2? Isilop @DivHumas_Polri kerja nya gmn? Kasus kriminal jalanan koq lama sekali ditangani nggu ada korban meninggal?? https://t.co/JENYOLeShu
502,2022-04-04 22:57:25+00:00,@AREAJULID Kira klitih hantu gentayangan 😅
503,2022-04-04 22:56:32+00:00,"@fullmoonfolks Sorry, klitih itu apa ya?"
504,2022-04-04 22:56:16+00:00,"ya namanya juga.. BAPAK2 ya kadang Atas Bawah sambil #KeanuTaaruf jadinya nikmat #Nikmatnyooo 

yang lagi viral mp4 : https://t.co/oWr7lM9ooo
yowes lah ya #sawityowit Taemo yang lagi Binatang di Klitih https://t.co/DnDeYEOE2I"
505,2022-04-04 22:56:11+00:00,"@SmgMenfess2 Kalo liat ini, pelaku klitih yg kecekel trlalu enak kalo cuma dikasih salam olahraga..minimal dibikin cacat"
506,2022-04-04 22:56:02+00:00,"@merapi_uncover @Upil_Jaran2 Lagi Ramadhan malah melakukan klitih.
Paling kotban yang diincar adalah mereka yang sedang mencari sahur.
Jelas ini bukan manusia beragama dan tidak menghormati agama.
Cc.
@PoldaJogja"
507,2022-04-04 22:55:53+00:00,"klitih  makan korban jiwa. 

apa yg ada diotak para tukang klitih ini ya?"
508,2022-04-04 22:55:27+00:00,@mickeylodeon Klitih tuh dia cuma nglukain aja atau rampas hartanya kaya begal gitu? Haduh Wonogiri Untung ga ada 😭
509,2022-04-04 22:55:19+00:00,@Upil_Jaran2 Ga kebayang. Saya masih emosi gara2 perkara dafa kmaren. Dafa bukan siapa2 saya sih tp saya melihat postingan kakaknya ga kerasa nangis. Sedih bangeeeet. Jahat bangeet klitih nih.
510,2022-04-04 22:54:46+00:00,"@Stakof Ketangkep, serahin Pak Pol, didata, diserahkan ke ortu (baca;dilepasin lagi) sbb Di bawah umur.
Dan begitulah terus looping. Sampe Dr Strange buka pintu multiverse Dan klitih pun jadi berlipat²."
511,2022-04-04 22:54:39+00:00,"iki yo ra kalah meresahkan seko klitih, nyawa koyo ""dolanan"" waton nyabet ngebas gaman 😩 https://t.co/q6cTeHFeE7"
512,2022-04-04 22:53:05+00:00,Klitih ni meresahkan bgt :(
513,2022-04-04 22:52:54+00:00,"@supbuahseger @merapi_uncover @Fadeltafarel_ Btw, temen aku dlu jg ketangkap klitih, tp dia di bina dan sekarang udh jera. Soalnya pas di tangkap itu pas di sell bener2 dibikin yg ga enak. Kaya kakinya itu jg bener2 di bacok pake clurit sm isilopnya trs sellnya yg kotor bauk pkoknya tmpt mam sm eek jd satu😭🙏"
514,2022-04-04 22:52:39+00:00,@AREAJULID Klitih itu apa
515,2022-04-04 22:52:39+00:00,"@Harian_Jogja Klo denger klitih membuat mules ,emosi kenapa sepertinya ada kekuatan di balik ini dari dulu tidak tertanggulangi"
516,2022-04-04 22:52:35+00:00,"pripun niki bu, sek jare cah klitih kui kreatif😆. isin mboten bu sak niki jeneng kotane dadi elek🤭"
517,2022-04-04 22:51:46+00:00,"@detikcom Tolong lah ini pelaku klitih dibina, maksut saya dibinasakan saja. 🙏"
518,2022-04-04 22:51:45+00:00,klitih tu begal bkn https://t.co/6AlhSjVApV
519,2022-04-04 22:51:35+00:00,"@nofrizalwardoyo @merapi_uncover @DanangArnan 2018an kayaknya ngga serame akhir2 ini mas, cuman ya klitih itu udah lama ada dan ngga kelar2"
520,2022-04-04 22:51:07+00:00,"Klitih kok cuman ditangkap? Karungin, larung ke laut. 😁 https://t.co/bu9EvE2rT0"
521,2022-04-04 22:51:04+00:00,@fullmoonfolks dan setau gue sih klitih ini isinya bocil2 puber nyari kegagahan
522,2022-04-04 22:50:57+00:00,Apa mungkin musti masyarakat sendiri yg proses hukum pake hukum rimba untuk ngurusin klitih yah 🤭 tar aparat beneran marah ada yg nyaingin https://t.co/yODk76ZL8q
523,2022-04-04 22:50:47+00:00,ternyata ada yg lebih serem dari begal lampung ... ga ngerti lagi deh gue sm klitih
524,2022-04-04 22:50:47+00:00,"@Rudisn8 Coba tanya ke Kraton soal klitih, pasti dpt jawabannya."
525,2022-04-04 22:50:27+00:00,"Do klitih ki do golek opo to yo, mbok kerjo golek duit wae malah kepenak kok🙃 https://t.co/9MCB78qlFb"
526,2022-04-04 22:50:24+00:00,"jogja darurat klitih! udah ga awam sih. lebih baik SOTR dll dikurangin kalo tengah malem. 
stay dirumah aja. sahur nya masak bareng keluarga, temen kosan atau ayang. lebih nikmat kok dan irit"
527,2022-04-04 22:50:12+00:00,"@anangsaputra97 @Upil_Jaran2 ngeri emg klitih"" makane kadang nek aku metu wengi yo diseneni wong tuoku tapi yo kadang aku jek ngeyel😮‍💨"
528,2022-04-04 22:50:02+00:00,Klitih adalah budaya asli Nusantara. 👍
529,2022-04-04 22:49:43+00:00,"@AREAJULID Klitih itu yakjuj majuj apa gimana? Apa terinspirasi film ""The Purge"" kalo kalian sikopat tempatnya bukan berdampingan sama manusia normal mas mas klitih yaa."
530,2022-04-04 22:49:36+00:00,"@fullmoonfolks serius deh tanya,emng pihak kepolisian atau keamanan disana gabisa ya ngebasmi klitih tuh? mslhnya nih udh bbrpa tahun kejadian ky gini keulang trs."
531,2022-04-04 22:49:10+00:00,"@MaulanaFarisi1 @pyupawpaw @TwrCegok @Kdramaescapp @AREAJULID Bener, salah ngegas motor aja dikira mbleyeri sama kawanan klitih,  dan bisa jadi target selanjutnya 🤭"
532,2022-04-04 22:48:59+00:00,"@Upil_Jaran2 Serius nanya, obsesi Klitih atau apalah namanya ini itu apa sih?"
533,2022-04-04 22:48:33+00:00,"Setelah melihat kasus Klitih di Jogja ini, saya merasa jadi anak rumahan tidak seburuk yang saya pikirken."
534,2022-04-04 22:48:02+00:00,"Klitih ini masih ada trus polda,gubernur,dprd jogja ini kerjanya apa?"
535,2022-04-04 22:47:59+00:00,"kl denger klitih inget tetangga ada yg klitih trs ortunya pd iuran biar anak2nya dpt hukuman ringan, bahkan g dipenjara dg alasan di bawah umur
korbannya meninggal pula, sakit hati bgt kl inget, g tega bayangin perasaan ortu korban kek gmn
makanya benciiii bgt sm anak2 klitih https://t.co/Y0yIgOPRMO"
536,2022-04-04 22:47:38+00:00,"Ini sangat perlu diusut karena meresahkan sekali apa lagi kalau sudah lewat Maghrib Waspada Tingkat tinggi, mohon bantuannya @PoldaJogja

https://t.co/Cyvo41RW1g"
537,2022-04-04 22:47:26+00:00,"""Klitih baru rame &amp; disorot serius secara hukum setelah anak pejabat (kalangan warga elite) jadi korban. Merenggut korban nyawa kalangan elite. Coba kalau cuma warga biasa, mau berapa nyawa/ korban darah juga nggak bakal ada sorotan apalagi penanganan"" (@reganfarma, 2022)"
538,2022-04-04 22:46:01+00:00,@humas_jogja Paling juga cuma di lepas trus dibina. Trus jadi duta klitih. Taiklah
539,2022-04-04 22:45:20+00:00,"klitih makin kesini malah makin marak:(

stay safe semuanyaa! semoga pelaku atau calon pelaku dapat hidayah deh biar taubat"
540,2022-04-04 22:45:00+00:00,"Dari rep aku skrg tau arti klitih, keliling luruh getih. Baik.
Aku prnh naik travel jog-pati ngbrol sm sopirnya org jogja, aku nanya ttg klitih, tp kata dia itu ga bener ga ada ky gt. Yaudah lalu aku diam."
541,2022-04-04 22:44:53+00:00,"@bokehgenic @z4_roeni @bebek_emosi @tirekjahat @Fadeltafarel_ @Upil_Jaran2 udah dari puluhan tahun lalu kasus klitih di jogja kayak gini, cuma beberapa tahun belakangan ini justru malah semakin marak dan banyak makan korban"
542,2022-04-04 22:44:09+00:00,"@KOOLKlDZ @Upil_Jaran2 Klitih = keliling luruh getih, keliling ngebacok orang (gak jarang yang sampe ngebunuh) tapi gak malak duit."
543,2022-04-04 22:44:00+00:00,"@nofrizalwardoyo @merapi_uncover @DanangArnan Aman apanya, klitih sjak dulu ada mas"
544,2022-04-04 22:43:36+00:00,Sampai sekarang masih penasaran tujuan dan alasan apa yang membuat anak muda melakukan klitih alias ngarit uwong ning dalan.
545,2022-04-04 22:42:57+00:00,@2003X2000X1997 klitih tuh random apa udah diincar sih
546,2022-04-04 22:42:31+00:00,Mbokyo ono hukum penjara ngono loh nggo kang klitih ra mik pembinaan tok. https://t.co/N1SDR6w9FC
547,2022-04-04 22:42:11+00:00,@gloryclan30 @merapi_uncover Lha kuwi bang fungsi yg mulia BERHARAP agar klitih tidak terjadi lagi.
548,2022-04-04 22:41:59+00:00,"@jogjamnfs trimo turu, timbang di klitih"
549,2022-04-04 22:41:33+00:00,@Cocholangg @AREAJULID Blum ada agenda memburu klitih emng?
550,2022-04-04 22:40:41+00:00,Klitih ki beleh ditempat ae https://t.co/Xq2tFTadfl
551,2022-04-04 22:40:27+00:00,Hess kok yo jeh ono wae Klitih nang Bulan Ramadhan tahun 2022 iki https://t.co/zYZJE6FXdQ
552,2022-04-04 22:40:21+00:00,@reganfarma Klitih
553,2022-04-04 22:39:52+00:00,@helmihelmi Kenangan di klitih? 😢
554,2022-04-04 22:39:47+00:00,"Jogja Darurat Klitih! Anak Anggota DPRD Jadi Korban Hingga Tewas, Warganet: Degradasi Moral, Jangan Dibiarkan!: ""Kelompok korban ini kok mampir di sebuah warmindo warung makan. Sebagian ada yang memproses untuk memesan makanan,… https://t.co/M0wx17Haxj #News #jogja #klitih"
555,2022-04-04 22:39:37+00:00,"@AREAJULID klitih ditangkep pada nanges,"
556,2022-04-04 22:39:35+00:00,"@pyupawpaw @Kdramaescapp @AREAJULID apakah dijelaskan di skripsinya, apakah UMR jogja pengaruh ke perilaku masyarakat menjadi emosian dan berpotensi menjadi klitih?"
557,2022-04-04 22:39:21+00:00,"Beberapa hari lalu di Kricak, terus Gedongkuning sampai korban MD, saiki Patran. Lha kok sering banget.
Gak ada upaya ekstra dari intel dan aparat apa ya. Teroris ae bisa, mosok kayak klitih cuma dianggap 'random'. Kalau diseriusi ya sebenernya berpola."
558,2022-04-04 22:39:02+00:00,"@Upil_Jaran2 klitih tu suka bacokin org dijalan bkn? kalau emg iya, dia emg nya ga kepikiran apaya abis bacokin org? apa ga terngiang ngiang gtuu"
559,2022-04-04 22:38:02+00:00,Takut ke ugm karena klitih✔ https://t.co/UU4SznIjkY
560,2022-04-04 22:37:34+00:00,"puluhan tahun momok Klitih di Jogja kayak gini, udah banyak korban juga. kok yo teteeepp belum ada langkah konkretnya? 😮‍💨 https://t.co/maS6IMf0Ki"
561,2022-04-04 22:36:44+00:00,"@raafiwy @merapi_uncover Sbnre apart kudune ngono mas,soale cah klitih kie yo duwe klompok dan saling kenal. Wlpn scra aksi brtindak sndri²."
562,2022-04-04 22:36:35+00:00,"@AREAJULID jogja itu orangnya halus halus sopan sopan, hahahahha, balbalan rusuh, suporter rusuh, klitih, opo meneh seng kurang."
563,2022-04-04 22:36:31+00:00,@bondanichsan haha mangkel tenan krungi klitih ki
564,2022-04-04 22:35:55+00:00,"@Stevaniehuangg @binofficial_ri mending kalian bantu warga Yogya nih... Anggota kalian gak bisa apa nyusup cari info ke kelompok klitih ini?
https://t.co/ZQbFvPK1Bk"
565,2022-04-04 22:35:35+00:00,@mayziziii @analogisdad @akukamudisini @LamondMabrey @shulthannnnn @orinoko13 iya klitih tuh nyakitin doang beda sama begal
566,2022-04-04 22:35:17+00:00,"jogja lagi klitih lagi, ini gimana cara ngejelasin kalo bukber jangan pulang malem ke temen https://t.co/U7vbdT900d"
567,2022-04-04 22:34:41+00:00,@merapi_uncover @Fadeltafarel_ Dari pada klitih mending tadarus le...
568,2022-04-04 22:34:38+00:00,Klitih itu apaan sih?
569,2022-04-04 22:34:32+00:00,"Klitih makin banyak, bahkan deket² rumahku pun banyak. Makanya suka khawatir kalo ayah baru balik malem²"
